code;name;time;pos;Ngroup;timeGroup;posGroup
3936300611844443296820166440117018200443517458703697347047376293059687313112821713752921453465229434978457333218289867945585370435852909356822872636630067912533386332670142090795616324412208209505661093248863267975631938837193234584498783522799249594874974942806308330138999358479875365891470457039366604320078187318526343521509525266802790558696173703015270020340957811527002840051997324346895572126043331970557045436637091774856751565791492166750629642473242346341894507418250617255884983216745482754225373992131773057331267633507244980238808905952636713470377071190864170083877112380834138402878564131657351940246362474631900958883846074491191216380790781679281413739582116307855453681252712796689016363219652672727647295640433471203486131692086499188124952484531593877724860739835157104742285268211281913408326968712133207442467465364927038311372826545449801151287372604936918679812064387521229556985548337987510450194727855349290419100816024082314028388371278762144215561291534016791608183307013625821927532405852174140177085135831020595136235222254265715241081437521478407150988798823592876997617474358464256093971849774260687134492848394568658794574258525156166091300617814252569443085594869933271039739201619125086617552826925399908389363930269428188320697193557539135065766654444577148078613668606340566297645165764739828527111231720033529969516977318680494646170190924319511635126040713555595586346485454962786543067042877548532051342913915743007927249761814495928874063837413806732588944234838000417501931722420452612122861501217059167973686486007015891406321358195377587573370877724531790643976388681713292216315525885166964750881249084000314572074523184049216359446997022778985101665712878401888781885964298987394221704898895787163313660586363852593503536247394352977091416293376;María;351529;437;563;724443;563
2821164556159032544868724887237226144524861765255309329904240450621470777937533344259263858439410907315028061131059981731027566416959846259522013210874303469046276696940960626030601814783354558822673358446746705141252539777766598461946769353653193231708214288862493056563680037855495494840654714562857959803457249314070497993389087834536645754238421285028274453388206912287043623359333871377384651745599637369416646644849055037384615981886508300486551350950794015728737169310586379836242143511137485014817492834789565005255604308539474490924570956832191933854565023748286079028784202921694597112511509387727031811323416313536945414464306950138651684105587392262172103901798077944247897329174150900240984494080897529567860747093458934155407569986877104510715237804559816016228544445391201004001172149305850575693234653697732741803905704182871646424964237432532224221482004257994045124404059529262789968422002369380598005030145249728759846331529317503101359561570598058535557946859030669921455096710403994559635283362201497169918580189847425084603781791501270661674331754281008534720812763532899848877863457554078635174464787533862760455571292655703122891763340761751736410763235257124333787009083676864520658532526308043819687128091704872854457865425211749922571282854812714821682778159301518977818221601078625638290349871324476309454887546797988019714075998777578745799505788703669240495610319699015823447502705447376165314830480194866571670873164452621054799489550972757195792812169374477297566507933320364223121271684351514213711646677343866492096125791686639739752627312044855533645832003950098511523318545323963183922989305222294667745624028311859401170820371658725900025431780394445617394391675913759879442093583549051173595574635167016339423264732469557671627553220715847093423423281009799373251074201969353132215631059227727817894951885918657761509376;JUAN;15055;436;564;912905;564
10634345839229990119857207748404973588129498911307980719757840456011661040701500997404426533567707887558698864853254078198799751108168055685664115328971536132674955932737646354483387370272167015598093421545635344393774932262988116358513380536081147582442708331088124299606470430663048667834348223595619371211050756284884832012376120641016630825260567405125820075484047114813425745811909312860941736677621175569419014512599865422314268486455826185243202223543806097434308108608042935584806492889832316474353304317399540647401587022519343634754527659393068709349822716189796457886116414959882935512721028294603902175674045705012878187619252443912846928241630301519069672319575670102246868978583738247202191620881839526243988944519865098187011501596976897858579352537604372131097517606594573908611899865215861199521739511890525736984778577139030280447438498542851195980434163619130921455208824820788414765320913787313625065052141024765542664115621110502536090583656038157895565656957723526409131765678721690284359658763086402102717049510078754449219802524317958563704588325237969765028952790086145674951810535510255552468603704370319936793210473230092675811066812497522532070786592587778112773835089618725715705653256897660423863430625139182815965213153604881143850422672002798345862633887771674313934297912336904236895262475591580168148795204679208008410437056621476207194558427283527630493201112244989986040848762093122830306222950596300630433097882810724879319298481142438405484147539636192472738350333969237844880590727741466268997616108052462760173561175025947318091635328943268778778093346546977368499453652615682536168730732422662940331384216982734112936764371573224512287180395609260646604058934960354873366350796489447951458188457247711825990172122783703804584925076988998413988061902443700552493808620615731309977981980077946495574397157376;María;384339;435;565;298448;565
13209045388293026007330168960123050623545377741830407552953016252470990124027149928697823968482719268836409931497594046564527875423502018852248684574063214033011347143891142892060863908683849863781760915473666040441016875941047933480620754961665537628446466411269447656674490021848300784174198717966994643543552827919409678239430202751589593089262946893315919524983384723159115167935842412719052970220628786014610968088096973774224227927565174883466352404648610206115820914176837277029637752075296407647080475389793267955889126612003539623718353362459474064536384571669119130322799989512089375328261157475261776462770247282838212434517243049166130994452849217111789214068277840982376873166627156596266301599011464544393158251965845530624138587614376530542626314818182955864275805518778439272987851295945602315549804501005875699453102837066698782447339805747391056474129052719589247061240999648439953316115294822526105665093511541192381383928409160993887229324407910576668061714953788466786043666744273706670494159806157773925990534217662193480764828719928612421109172400973653978771465268649486394960557408441161204056532952322764637542118642408191244021389572759528158312736828597921666867751312178585243631264638280187783725773862943592158543666984622352249586631229888110166484946245079511113591793300193575979984037330625692675587902219127843750682198295790751052085815701729205996740109578142706091455346128076181433127655270838501729282540108098200662004814256709934609792385922700980059979264546764847343424902725559817782397613694917787454227464109796314559736300542813072913402484824784868603881953265658881012586491843085368123092563184800721584077132223352579745858715181650970679531275664466287576270281300024784232736118179323203903091393307619044822435743870216216391591952661106366738171379857849782530329819395849772795723576865021584915611879077282554090541285376;JUAN;98432;434;566;94371;566
36820021285000048702240845771738195815083163810444452883390335490707678569392869324125063182940741348408805599668394924562003760824553561656360738004871945047705889174152580373911881667058477320163481018235280523124999442771784246116367317056010063849179167595539364484778881705199292896411588315099167551881167097245965383087470437735241118217702691324453431808958944258811391265044050085282542778228365307112949104046650931114741228949249998341723136756886552453324524678113884841677826442968569686689771445182962037666116014559193527157317297420441691442703603542762787878507454843752714167838611205525052042803168125466621518266798264437356751458712194148495721987224515035828426492257321290392676286454795535311233092116113872391920395759925242442886336961713381275196519583808015819357185573633413310542592340209888526593733662881357190503402723686262861286684944392765272455949574296450133438743424769934597454733009188411583437492668886235637603803408742077414703662510320956658529957764206034064973869851898004885387265654973053959126397715999264836227791200224049931811604091005037056559216242073481387904581114486408587852073939480549115277490021443242442085229728307406035193172941066690973412769085448682881428890468166747233856027278180559851585801147592550204020964343783752216940885383379801927593973153521445885849381587280216403947378829035601562795014705729607893522791686989829504566997200107877288587703629044943099301926943699316730675800758585710981826426415079233578437549312400529487420689872857491964590825240844957374236954082849682992263895682753744318334538464742899123748957359084654052560634986995513337240650693291642119457163959272235062281110353688157137423773724487337834061575043053940994517001843840259348217086621180494841314540982936042867739020949408929267702956562935557251239419403035610612266435620954997672331746898182590693376;María;446680;433;567;218383;567
13379076289397621895144609728127926091305513412625906435101711582624985942104501255053453421363383555890659415932284672959548952098681038950272629829677604668795002552327362666384417190669630774269138191045651208241512075289435117240925474377065794936558092777036449560044784918838338140181813403287357865182384905281992393429964355152419381967251300290344723481347330298162216958032028917240670525933197083233990966719274638621763292897040666141671057425600375806913429665933888005128567481336932394010343355691965786918285637646913032362009425603493939975960037009931926411889032804780336326298096606034453154416443561269429359104796099732659743440332862167699970914982542590320480791679927384962775757104526731375287313098606781576719500064862878758832230982190671413573365700582870537050271816153604843891727411842575940075980689500889368405934466254253806872731981995378071773543152597281519963493782982171997400870173802370443740333554636871776319995211444999447936649201248245045546220718365884123600057818522265756624475979731954032945335505654101775708168282824473592499423458400594088694715710862100863763782748824855409785963497469069165150736138150192165294314655301785775318168103126706437692666575726026349165903345177407152434654439084500608871042741606514907403906426005387527620560858262852669043635005564844447342240705832105365676327242453720080767130985166435833466332223988583202457626107271949636300596709455787675792105627580359940270870892861430881143876728310256347305706467811937687711079727093838876755235509520396480018285121989707583617262776875608762086698552524053444832895693731332585975570323303386629168471979450783723531320464195888844398810707766563414223093760000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;JUAN;843253;432;568;158828;568
144562264169167865230413564715588350824821188368723557739280171203831467177930634248943758989450711931374177216878912791401463641431596928429953017755188794385611036346508683247955631679961379091425811695616210507217028166247907414277305623707250314121104998206548824264159806016682528349755379005825673650542726845065729635090080079372347980408679411211035227137457087391296712174261550367553193716547771091259742904224914278119974290957695429888806320203174160952894928484064466895246663390689081112813677785694888533718852594576689157279403954436959946151825666923219296461301458150615242451927703176798288485861170196923886992612181480153061568868645373584462976144443554046943897218573490687365485936796882131090573332161384900876740469421074844997566892695074580544484604348027119116640746226933365744545783378323242395840649986458431428477931927897962466663024244973679640226243541806549452144367840682481558546439589265993466270051264924405327028638856217916943063932828165536114867103674118102382418599935710452331667893556277129191458886640629386436070042950970836901987414572628854214348090308507945661944839891059158413945322627493152815661863451573314069585910933132122689548205060818870699395905662562157733277931612283491439949265406641160716882582046926690262793034942532484653248854771889098696188033820391916475223630638224709654332012050345433653853295605539332761093734937189960140436133657799590452417989661476344945615889081957226614391390506235408734112162117510747517014613902904336000533174529722438531488653217312240829081199274662364088543837742922077776120569378752448543189874693274066895959171093779763010958048866687708431557376817297796500115161675448024608258174048313338450276176629491666297148163720085184589303378709281316831153983552612011114124327884727924179363954333277207854559322838074352902712594103031368747749396709376;María;842579;431;569;545402;569
424369919337969465733907070404359598719459752353714863138984623503724090474785442309993280147494649873610273093415242954052141429212191716063346067701029740271242735545198627424055591225875810108071560604178594500198746121292651081927886870755738118800768860646562460968077485947143153344851782516758571179761613413645098721613442265779125103115335125895827720212276683394174799291447369031469304379486051949822685269070340901861166743814342243456159178333201324049568480710645871997097926225231958751882921098664630546421245418710645953539129797761235931224744606820109263250841622001443860461618893091203975826674227499500646479449154048623307662277341377681478575648391965579970836381808776389026849292504615326480557285736174528569386933555412491507637399166347654631595664095088950965545436068541460938245877969982721838559068646938762965275308355613928435036007111212014696575799095843371388292794157118211514921446912980041716286473680564161048480863170598523973974909234145547052000065781420659006250445391652515275787420639803649327837215536805974976149453039165253656224802404519817150090146963961811019739150114157915075339202205295181738336571845354124533129751794886221637700644574596808127253778049089387545227379313653224100537614693379050237366753371054429752286197588304221056677031345226723017594730726722641229095454301326770795640819048997750145561329888511626639253556709692191915218356788875038269247745068112506989188348249613828783999078695638632481179592342584695647869179945669626256461097013307034632814631169854530908989835157999495754273626770901744597822878035388080488521161753773157697982217163699867930418508177863583996914201151693150967096829247783058598714375222487927170256866537069743694886849467294286486748789629942919274966820611330514252247066864299179934790359796898588322439833151506061532424512113419892257483749787650468232036721017147621376;JUAN;809814;430;570;949301;570
11970958510868340386592978534380444636513207607668568440965771493365165497078913986072631891987939826496249734200950941170303419038516226674268936587564026130168159510330339706063043004659488465718661491112930043197105308399897887493603444632942499405232281141422211368967504689879293551239391769308757916233404021968890856193243691317585028420211583262790336945586051248416754496885385927599912932632078529040961112623773971138868914916259038602580342269778077020015455736702360262139858420840759905897574602693347097432943562096207605705493439392794338465236452881203890933083520799532654618001413067543553986293050108589252588991853169919631265331407184319624268506922348853637931769349139860754236178139709019808695765306884186701814020219029859953960204037176148739245846703353532975792211445310752242609747399304427058395401752670327596609855457570990705679072704208494491102648522420132433663063100776678441483390160200558774562083250752394242835023697662352268954269864370885002680562501969463707003402539374310272245195353249448951290533728023958621752987221101384706516802733692101763882342357222603131761083529441494742309570010625362289293851062253274280168423823335475388308765960858304894593289259673798947204399722724141136859558921662781330377436783800217553033283261920426881452328678367754172057153904336479191455080821511280689640596920628748292466364351275147914727549848021408894090394825126479767597588555626565326363494356171024540597126625272809343406752510770501446523408197630208583970404103281472874431802469794412552167762774385072643444595455459550818099822971817964484951331447293514069520981030978456251312232674587687205282814971525506321633675031744816216321735281557311153884775911046409709149288620933125025537965945487622496120580855151841670803846263695955260620939047894348037274076332466974233028422979813376;María;558267;429;571;819525;571
1354410136696136864587611543316227146198968831299382442641165822886956105480593742634157933953052113136311286065009086523415757816358783415915783018616366318953506719349015115030653488687601907052964682453697256688570685235835522625622437864813762929582609636474429396913143506579015159520287759756967155571051397120119349765447037721452529370509530888952120632620485692243058143047229775619073103128163320985573196986883429497320223361703887641052326206172095801568134889863159075639556074852387558498840831650539766754109116953844552171212691602866715492091784545071250072943627685815983668081159503576028453500442906616298643906790803917940354202628876678644581274803178250804888875970675125624244945948085174283882340247825257370446999117107015841933577075150392939578011084126884344753658998105216956769352231601223622469740040545103634291767577558427855805249232431523708090723302359596038743192078543467306489315856454918430507720818346290793957416063572612036067974879949530237583207197315470458039994537045581569571312136343588777382304545944462657428531565820767572865765817435369582293737183781519803700248513268694945100153254602894941893233371807125590468735756982631286318691442045026731582917363309971120626711267347888239033598126637566249158052850957499808972464742437901884092102938171722696320034015985964925324400831171794468947597582167455731992095414547259710486560059608770890919741082449134203581477673568116327933086073671486609151099800948101952874493049225235710055848918017440688073657678339468466566349801352784834747449778902416924694174021556116762109422338457775990882029773717262184024807948206988546930166771012828068141187745202055361971634680779464897045142171566905570084546710375261547654853423645250671846167691674496879379476731971812828291074051193438469320934415854811461857331584395565946336654929622332191646061791727845376;JUAN;861225;428;572;193583;572
1372789803121250647602558838038423624055078291832329829604541048660520432560368199869522323890825688806204097138641226084887205004097292431877603991208289884282088364216870595121565813897851749815107239341621492487059983712601091858899885418840964951189167706674855148430586880702179815715430327687725039030117737133291696058376722273375335212694911003360902330963946176820369936682436725841264273368618342519314332717834727791868350803841452165720754182195607708684575955553825464918895400972422005045978628542740301067284516384358161326388989780026399669048976843784516557053667854514451572283945208639382572722092465270871284073691716405475460069774340030042334811500144668805397786402070057873162118968522443790020581317541293956542477674972050740480576063789350411790854510656275364241244290006593218930044504654209825256450537570599224096966845690260600135423895874645865649097199108311844074284534236885656330982734233202391537007852132434424600881832318025420681528199979553833614131554531296924216949135380988315175608589749923019729633359365775673382395586943088238040525885482232821920384949891266892995024417390323789989035795851396535951069607870335378186764673720408834702654737866559420101465408721504365718071510151604316972032264651477675149528858359218565783583874249388965730784109948088004462516184535887593752491303028542075630637705143017575601270358522090914216847104108505517282228806744088734546842856501333525707842229860993532392709069759424966563465679467201433663964822988101565037014305774176925138432053268848634067142274595586426424833483493556585064086556733911643750986848797783117830450037381696448096969134574907512766971141536972097483848540777825852122722473148824314229497261610120808501948693357692733427163885514568721588650018433984213915057014828809726349568819914329118857886778322410133462720044092989688351414443038892349859131532425926179681390821376;María;780080;427;573;434960;573
98640533426125388674254806634279602526368303794765124629557420228724894959069442263320461498167778198744204048369300510551175942398776989644061807622400861001949083268240336081076282318980866883106097055252833492821072810877278522167906266448284617733260946335681053525254945061577593350790144671216643815083726628135908083196216584164221519439045605750018461187315451995606519937772177518818921120330381187208384216293726871920213428668988993102130045630470699647761333170878603005320200475069122618841421105131048132537537640685482280018476840433834189011257753355704720802619304894448366390959241836285381672853664869796608577349672017531600122735877612414182276087817397256522993674515398235216561130633452686587961552937558710549269459585963211440642648951159842572256743907047074545010127551520664485503057192129610591976248529686082873663295564714984476745229778540740185286837667589356737027335972227021694847398679480120857511236610258257465481883357156584445067311628090951008618329033936528550461266645780439874292425270856568564857950439546167702497405487731479311886224669969146058762874661898619864994955917828395002247863051273904136437638663009487518950489111150139673740918676386491168897759854382651116808348070907857966336089743313825349007410101521761652801252426967129468901018894217312731322545338281890387669461862439285293047490871803972042639433207117924781622624005537562152758730788705263697362336420785293248621282792646499890267635922909375799983365661197680281805355525522600259966580903998481608210067672236811906002693379824444853736330392607424707345148909094737395736421088937330938447288857390058365030269796299387974293976904120740893571752465204692331730738233872267459045622996780062510976886083405820968583979538080924063126297148950749111305954920168344087513265199305490131075038841952526388024599555190638694629376;JUAN;649142;426;574;870027;574
239377825795627595588094124169784693969240048197957596386542298950295651315821188411226503203264061507862908521928464841308483169528131190052626248353362777671963347775698012831916962373777529274140356524588783132102415848362406674055792301392109073135796149321242712012950445518102830994557377323593479660960410839446914262943097804988503480386882791268994292724296876222084277757870764744548093588494362969445576399774758995425768068577940225510867659208682874727571096809206231054449084748091942581262688462378504970480903375440009506686811160204463745826942818771917116234427222557490710936648271982607672619165755898544947788126426362519256786569259254034097667999965200139135196993891838098669443515545528161848033151152805941729622442631618965418333975572918202942367684956099698592803223390155905226427164477904963914357088579336082394518670286642591933026579666858195895742921378166302180815112796661012202668554068240058829004933760366129050290630691500517737602250452512919296959636279524245844746103767778855502727651045956527787279839176157819413629558078525228142185202241187841982898779287964667556013089408269668138846878039608332957108890977604117697483671436835657051394606753278229830296218042260460212027568491660979083953619781438583170478837264119773883622075897797154147107802998888948711803834984390853221298292664033422891840723468863498834381317683898063939921420087133556619718103165964313820376533878534167135230507974728526374142813359927152124245533939176165887269300756256050785534710670647243211566572936059874160485970357367768996452830704546514173629160374231210046946757476862085420715458270338543180012115741533501797254904739413259198213749835265995942769768459048463120184870955385848303211725863221581422990684327393067201745955524886015170677168782298382140549074085753282127723684551242272002908064877177715959519827382501376;María;353597;425;575;983518;575
8338614069576423210567950176541969949487773001404151678774199994102996707971640514664288930097382904121508625234164667613963150246802571875501105300582317712606050793897863012650622439721347706457686516021069020109316362607033291739785673619957092891354240188815937450110594044390748583161655162529326723593517972158790864582110529340785170630278649904269255616477140385683767668163940176698902963293857211965416990961604040486894431210741622285841845705731459928229459356150355563626150318776629701695922130652160217747434235451469418609822244807889932831172014580326741586243979865221253786711404366860127871353111959911393734124964827460314298649489978822447817491507270238001062590916601445825656193337551929109593418452719642291924494136935289831339290747355585882700974137880608317316015195955177583027025934039344531989223554172990480984095666575667477028946145177226505970005746506460694659021289784124013286559216830488208267407805865871910482479392751270086251956026908207538774901475800659917336467833594111090852229618653184948304037743472251476385970461260167216190472598675532537457939492892737144556036892581290132624211597328949327425733280624644541114597273782636582204586733982285434531750084663271070017665940749249703521751542375213320233556199530159130056589288607227372522368538628118450129569466096516989037634044697210109161680314901301620906976303494605610456626478800156542863804690075482422567114743564259778544079684325946708360137469035438618191803388015055840112757170435308492714854831366118872387332136342953553201533007666564740446960178436128716396591775642473396066852190034323260161982140523681193936918937600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;JUAN;928043;424;576;487581;576
17604630525740235957471017104133552845352307651960659727541399096841818760241393677501856091613057314002666025240473605794612005124356345404972699853612534810936236164438993574273796379066222459032567813428300630433536259293911118709017905441079586439731049480365319661103709719422881126704618157149178447973759531494478224755602337607764237125871011018436354326935294787843423103266325589329049286445267525748750049240544805688872493395203348938146194557073065136642423492092918128379873111088478719752624079839491309918917551046825132601029905929036334863426935914544321197202071616470439306694877578354092049585162388824181412723695985695489208609565411248376476554358929754181237392840494995834852606323005227100659107086440465363424166341157482423821514938765116074511755675102085971018081238948198100485531866582037750207704151088641394347682225848568260498139912146390692537677977745562168093805567402899546932649927954111494600348416640286667294576290868338302603117730443504295289943976766206895588853216535697676164274567852058780838652202782453561729451252516689226106963540001849156153832838936002613166522076575168906386143382989061367833745977445497516408649588393762230010760456638008268728051575967800620578799578807615602386448297472865640404608732929904169397721889961665403662331309192297104161620664994059352744475517656176334293820190854092461541473898987277158863807930165249195443800761087610734031433514703707530203995206306767678197241657904297017143637886055590078633201850250623571181580417276890352804638417057311664029376322498156313623039061747211809981194273280110892888954702728363609477855869097372073435293706090224876964747660206218780369404707331775365839195964967350864318935012875814476470932438055736761554057841567183626245881890535195184738546049408842716091163235854153718606477621562659079681213749785620961956919867154288869376;María;85447;423;577;425050;577
43666546738976935322938358179121234659108336657967480501917196843831730871399781307220227165133629655013790287100992116550605624949098388823874849478465434487936724690992846103276057937522203697734576340657807064868245746800330413757784693904341254015157774054693473591917693394170750765671905598539039377030806134832761146486961779072239471090970751425018487710541344440329231937016086738741580560911558362892597569355551909198154612370125779400157050090103620561173386011183073832613302932146315054695084510852106316999370840689009850687609077264714983433270359187748162271859589170536321906690011838701032319437608154927724038349375700295036343719058558810641558483147568127133298753640673941884290232850020528035902137860555981808045620413944987239227606165486766692766641585233246204536801436251115072645688492001355606813723628399389509368874294883390767863749927932565232036265202642748052425146731671049253156072934283353030115016458736804099329979439937784497527036667952856261553452364685519865851263353833354450191721588136968162496138905282771226747541959866094280305163265401225001940861657679396674697575548341856050280294125997682688411571014429045970202588267120709435932397681002043115131629025181494156785285664400379086881197477146921157505598052440303810192769657993614126583915484045456126042825747504672116524600839897199713046389369735612226231937058253163005850804530662949945915779462886809150169395435586408993502284018739218325379988921136776719877816880379544333676391292644852038630509248779791829002968859384433064535461785515871043458569118697907488151625275125038941631218043624670808982426696295140852277968133802204585615081834688831218443766288776995524383986796986718444751971604452848462673675146000043180404476584984102768481535275051253760000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;JUAN;535858;422;578;552080;578
42050404531638241150635521189418717005153130598907866873332579600740105878164791852258621213428648479706781520127458865286503563036413368786797271596521460431503107136488586440710491144426058868755801781939067858928440749388791972656464718170204052841616591047470291454486876306999670274673364309676008209537665021499652920661252793297515800399864160446253199190051191923934134847858328742970920450008868294997981291651407887757265965405319990138216262487373716060100630348150135601036440068324547808002608480587137398797153551938644286031356855547407656412469752089469926589794271961347003707471979046827323618994955202837485715647395853224017702983862598445609099112683226693403518176407206884696980841677363158909905180214891592862301559997221774424889974355952429106445944854862065459862628136333756413030904826308833477259304629409020788607726139477030612488775532316612964346432731816348725829227865779316600683933306293985105993236705620950012179308955376417417644908927694280664769192367788631573874536072642768771218690034170359571902931175355511597294336709596795209749001179571819395427258997882704603525452249547458595136394695281721798600777324573342165133927113611080925960968616029811041551583923754246294039740542346861641797210521782960842596488958083512235068533324110642154246839852200431266729270386839388776064575027183794362302061842387939582327355007847248416876941825385446163267631856391031291138780741440912455131790662092511658551779559974163853183909852087642869071919967246006412824141661796057279047172331106133265466290225455293190393949120162372589739013820292485553072750873633203666305471103850884501288258841121771493925754750915498149956325584743140736862539578571127036215090265815831503313065877818017899485972097321865339246667428534683419858779128571618558827300999199011612864232978292467025064196167137003266325093035326394470595865792741376;María;987464;421;579;188143;579
1431568730785512696042264238454156610643188955982656974451194216121063998405219129860025686207105993059817111154031035622324604566156039970012641974987714468746726378985216884807239966999735945520284030735112469168578902871475568936339391305757295058031857876956636487969326898044859378545802242546905408876547496646625867485164432361466628625905007174107109679706850636626295731026149351798543459073590749837977002648824907564574107459525178209669884452299168206244718505841900504335827873155472568439228588993872309487688155488916926452153476704916047073156582577434696171022186782842854485323323408411748932361109490924637447100463463030563569618202170239905205842106451196693106987611044450098469907497832806134907380531836816751521604152704786528575227426407849472192031373765018425563065409983551973708190921365847957416200856145706719156836476045884293538974904817613114534547134099397386320511181647744041841037422506069631126588178493220593378126184904337264594220081016475604030796942549925712621635538189533763177522628791291636907133682283409360363724101200855457589006424009027880423414660581025086881976676660461999499658128380285555219982203754048876390584305950121147756801145809226016488509924039919641533500813809821281179443779951837647357658762392731193244053250612396288645396108791213416072607493303739143371518301713103201222949585567042270373188759335716093819795093047441754507156336412616617954245675139624788347717519074392427095806123723791407309937974595703829786997183515953843314080552641557129304951431371551102147842328145995870318271161276910956027729009436913994183503041319598994610254301958793880198647424835489506306732427233848643756393217098270169941889855992844158061105388381999333684023318947765639412485753255977666700869381585079992649646706316290293760000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;JUAN;592830;420;580;445005;580
213373826782401101264210614962683518598802892487734114419396380919137088273643105868709977715790247773983292924453155611722000691228619603238244087660455497695709620057938400369649042512139709969521470003054206423112495779671452061942327261570726273669167991440380541820349849894961674527259210497463515442280697459978948665649690794353226841077432160633850779567562874567961378362833366340675848768144642617979110285333569886639237825525690991172307658554935988370829573584783362008414585637419554958405502394935392558667399563151517229226420132660639395761171167960882967184576506645794568901567221325608123958686549947582314113795864249461671555863300564784891553000277373759431683307025318662848635054593239664084596469798532484628915440879847835402357711480315167171132368946295250626079319640580769793379913529335270971979620900711668114584257886436681681187543858041811011150859316551516037570597836117242791703729094891087482985568350184057562623789376480880724793022516397068220986815636932698941071722271392919781091688342749352432972163616339432734696307824850140089462438106607426102626830929682106539510340844083301756804242287191265181458122667537791714480799080302415824497598963911879216338876053035347100693336135437843117205721569934536965350415719014792331279182105287045776202071968888095438838579511581782877863940218964451592118751204968899425703501870746393470388115394993370197624033396768813172825090394682530808476864809516053219868060617838981760988072851112285003843510180777096079784980440727563694860560158368452737424589813568227761349898830301933206739488391518416487915131893390889357398727479754953054459342837263184123919209425963980814020958766891025608703876952066137851114989741334264368620777466697823225469206941140905044022413843961999406339094884029105158007315099950590139565578535403445539278344421376;María;853520;419;581;976469;581
150478404483988312366149618883488155705327879171752276603306625813115686587233159869619629416385654931645314544926972946334017463020623397750275571920111318351026212406882239906526317819814869785351471560359703689767718460702879322928420699628054189699924212323042164988530316194248700780138900090019281504394537653667951241585882645069292029955751858924930594421619288351123621122110694532135463529520201428770505704982269701729984171770844265122139593247889101755180071063993962781585133292904228353843845910453533357376496688264658174661942612232081903219596169568855631578437701501907981153587816466500900182348917512703734043344113003154195944416909563910423421667152008967359833583788278037502309006368785742259622321549815439126087361607492057298204239072263917056937901922473533964353372252693556238590247442101232488314214308837104337907921937127246032065611714628976102610385862013977795224389730821503470857305422210321508071888176432767017974118085564031130232626574036449543439861031335541468323448724366636998315114842695771554586275617079632284175609355701176571420811031485600801095324157861641101883991314498518032813851939470852766543663609475809424802325477045532796408619133166915796220789485429239040192444243216905878945058377618600271396455080985105715869536277758113510380458658298601737857942591852395793565467717744494289708080392629778787774185435057338688730150354562247442278859905534043651712765888130395320197867693540445406021892486446102909657910763353997868254285948524768268171334939030508669855435823131612200292430840148299517642862810868173559009225843109471554012839923852467814560653638052877459380528465050380121024017752943149581946310023360021383452696905867121140226796706422694649282714010906137821807442292185892498693102844067713380997347635407476821364922526544943090263914124445907696192935622971802143769660190492473038428850390023687972770021376;JUAN;412239;418;582;774696;582
2089700158158368528763935040685970421915629002567023013189372367168805478047680445409902351786174136620265220892801925723972143126437862238925631322777048090073443877823890645630394362452899463036928515201761915297863400727982286456079762699142905249197052575744619613267379321440286212451166835455166145812642148769481958453186794228611257741860916941899852808975615676617656986746533828351542795423312370697335510176064989282030410862676478185979241773981964357426462210589954396686568911850977670970430702927642311383699712191753259377594655283417999835056478949604113618711747943126622072280302522012422817823163979393697065661468613322457567807172071918017809412711912952697181151508195498034298765509746971055897989169851419171505237903914986109991471558612368688051811432884315321920600424184111699344405332046328621677899430531893610141509871511341549504087057295251258855096135593437516812632153342569593846248894098327552596755919160775552418443171894625646010666070293571838308384963214999669683875279573061961162568233880039495652238089445427442384357328729607336312632669880453806865109545866373246004659270221202180529289321189677419879143551697788217949752814142654546180433061946504415071530927482898453882355655029085502517012484298090080193603128664231217154067530455407736501798404020728813595403289089129717193675218866781077735961985228908229559153125108849431731191178557868794875512915334659790437586082614615236970069659189991336051324250502677471260572589846821701694400321013303728515155421061481286695241282295512237781776402767741567152411715646726750496637427842216034806588281086006809820056820689103503821576827786371847151250229103718771699467872213213409779021184017521003851177715572908564473626828365413527342469314355154276032696725284778646019129840109498913435460095315549461938287382818235681064779600023781376;María;131028;417;583;446318;583
